"name","Degree","Weighted.Degree","modularity_class","pageranks","componentnumber","clustering","triangles","eigencentrality","author_id","URL"
"Gene F. Parkin",2,0.045833,1344,1.1e-05,0,0,0,0.01003,2001993860,"https://www.engineering.uiowa.edu/sites/www.engineering.uiowa.edu/files/styles/large/public/person/image/parkin_gene.jpg?itok=b0IoGcBI"
"Gene Franklin",1,0.024691,1344,9e-06,0,0,0,0.05844,1972470511,"https://engineering.stanford.edu/sites/default/files/franklin-gene-obit.jpg"
"Gene Gloeckner",2,1.4,1344,6.9e-05,0,0,0,0.001004,2718733311,""
"Gene I. Rochlin",0,0,867,8e-06,948,0,0,0,1563345220,"https://nature.berkeley.edu/sites/default/files/section-header-default-limited_1.jpg"
"Karlene Roberts",3,1.8,1344,9.9e-05,0,0,0,0.001111,2119819634,"https://haas.berkeley.edu/wp-content/uploads/2018/11/avq_411f-1.jpg"
"Gene Lewis",1,1,1344,3.7e-05,0,0,0,0.023791,2718351440,"https://ddl.stanford.edu/sites/g/files/sbiybj9456/f/download.jpg"
"Gene Shuman",2,1,1344,5.7e-05,0,1,1,0.01409,2227114050,"https://content.gmu.edu/sites/common/files/profile-headshot/gene-shuman.gif"
"Gene T. Yocum, MD",1,1,1344,4.4e-05,0,0,0,0.017849,2058991247,"https://www.anesthesiology.cumc.columbia.edu/sites/default/files/styles/cola_media_400/public/cups-profile/headshot/gtyocum.jpg?itok=pdGuGygW"
"Gene W.  Yeo",5,1,1344,4.3e-05,0,0.2,2,0.083368,2250652577,"http://poggio-lab.mit.edu/sites/default/files/styles/medium/public/default_images/unknown.png?itok=wqb3Y32v"
"Genevieve Lipp",1,1,1344,4.8e-05,0,0,0,0.002778,2108477845,"https://ece.duke.edu/sites/ece.duke.edu/files/scholars_images/thumb_image_4586972.jpg"
"Genevieve Tung",1,1,1344,4.4e-05,0,0,0,0.000457,2414023129,"https://law.rutgers.edu/bio/gbt14/imager"
"Ruth Anne Robbins",2,2,1344,8.3e-05,0,0,0,0.002965,2663204744,"https://law.rutgers.edu/bio/ruthanne/imager"
"Gennadiy Fuzaylov",0,0,868,8e-06,949,0,0,0,122047911,"https://ghsm.hms.harvard.edu/sites/g/files/mcu391/f/styles/person_large/public/person-photos/FuzaylovGennadiy.jpg?itok=ww-oHI1w"
"Gennaro Chierchia",4,1,1344,4.7e-05,0,0,0,0.049984,2095367579,"https://linguistics.fas.harvard.edu/profiles/openscholar/themes/hwpi_basetheme/images/harvard-logo.png"
"Nadine Gaab",6,2.392857,1344,0.000101,0,0,0,0.135459,339996287,"http://www.hms.harvard.edu/dms/neuroscience/fac/images/large/Gaab_Nadine.jpg"
"Steven J. Lobritto, MD",6,1.283333,1344,6.5e-05,0,0.066667,1,0.015014,1616085028,"https://www.pediatrics.columbia.edu/sites/default/files/styles/cola_media_400/public/cups-profile/headshot/sjlobritto.jpg?itok=85Cv2pzT"
"Geoff Kaufman",0,0,869,8e-06,950,0,0,0,2122245102,"https://hcii.cmu.edu/sites/default/files/images/person/Geoff_Kaufman.jpg"
"Mary Flanagan",3,0.3125,1344,2.8e-05,0,0.666667,2,0.01376,2289517902,""
"Geoff Stanley",1,1,1344,3.8e-05,0,0,0,0.023764,2605768747,"https://quakelab.stanford.edu/sites/g/files/sbiybj9796/f/styles/large-square/public/geoff-2.jpg?itok=aNup_Fnh"
"John H. Doveton",3,2.037037,1344,0.000109,0,0,0,0.000698,2317061066,"https://geo.ku.edu/misc/feed.png"
"Elliot Turiel",3,1.5,1344,7.8e-05,0,0.333333,1,0.005806,590944713,"https://gse.berkeley.edu/sites/default/files/styles/openberkeley_image_full/public/turiel_elliott.jpg?itok=AtTkAWec&timestamp=1538516566"
"Mehrdad Nadji",6,1.396104,1344,8e-05,0,0,0,0.011194,1814285302,"https://miami.pure.elsevier.com/files-asset/18315041/Mnadji2"
"Shohei  Koide, PhD",1,0.5,1344,3.1e-05,0,0,0,0.000938,1989789587,"https://med.nyu.edu/dti-physician-photo/faculty/k/koides01/koides01-hero.jpg"
"Geoffrey Gurtner",5,1.238565,1344,6.1e-05,0,0,0,0.040727,332550358,"https://bioengineering.stanford.edu/sites/g/files/sbiybj9636/f/styles/large-square/public/1c3158e948cbc79442e4c999bb8af0de.jpg?itok=WYpbychM"
"Paul Yock, MD",5,0.739316,1344,3.7e-05,0,0.1,1,0.037004,1917661611,"https://engineering.stanford.edu/sites/default/files/styles/large-square/public/984bb2dad39489c43aaaa975a8f54ff4.jpg?itok=z5adeweT"
"Robert Kirsner",6,0.42735,1344,2.9e-05,0,0,0,0.015866,1926545270,"https://miami.pure.elsevier.com/files-asset/18285862/Rkirsner2"
"John Ford",3,0.824242,1344,5e-05,0,0,0,0.008911,2469175682,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Geoffrey Jones",2,1.25,1344,5.6e-05,0,0,0,0.004115,2128638049,"https://drclas.harvard.edu/profiles/openscholar/themes/hwpi_basetheme/images/harvard-logo.png"
"Geoffrey K. Pullum",2,1.090909,1344,4.1e-05,0,0,0,0.010209,2284566928,""
"Geoffrey M. Heal",10,1.075,1344,8.5e-05,0,0.066667,3,0.036521,65788518,"https://beta.global.columbia.edu/files/globalcommons2/styles/faculty_profile_main_image/public/heal.jpeg?itok=o-zYN8NZ&c=0c07578f301785430be22551f9a5ed03"
"Darryl McLeod",1,0.1875,1344,2.1e-05,0,0,0,0.004517,2300857529,""
"Jisung Park  -",1,0.1875,1344,2.1e-05,0,0,0,0.004517,2475738500,"http://environment.harvard.edu/sites/default/files/styles/medium/public/images/park.jpg?itok=h9lsREv9"
"Geoffrey Nunberg",1,0.5,870,5.6e-05,393,0,0,0.00014,2608945579,"https://townsendcenter.berkeley.edu/sites/all/themes/townsend/logo.png"
"Geoffrey P. Miller",2,1,1344,4.7e-05,0,0,0,0.006858,2109897332,""
"William W. Van Alstyne",3,2.5,1344,9.7e-05,0,0,0,0.001899,2148193041,"https://law.duke.edu/sites/default/files/images/directory/vanalstyne.jpg"
"Geoffrey Pitt, MD, PhD",3,1.142857,1344,6e-05,0,0,0,0.024511,2167919079,"https://medicine.duke.edu/sites/medicine.duke.edu/files/styles/profile/public/field/image/i2100582.jpg?itok=SKgoOMTn"
"Mary Redmond Hutson, PhD",1,0.5,1344,3.1e-05,0,0,0,0.002577,2145538008,"https://pediatrics.duke.edu/sites/pediatrics.duke.edu/files/styles/profile/public/scholars_images/i7651962.jpg?itok=lmoMFQYF"
"Geoffrey Wool",0,0,871,8e-06,951,0,0,0,1582555513,"http://newfaculty.uchicago.edu/sites/newfaculty.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/Wool%2CGeoffrey.jpg?itok=aXInOW14"
"Godfrey S. Getz, MD, PhD",3,0.35,1344,2.2e-05,0,0,0,0.021844,687872175,"https://pathology.uchicago.edu/sites/pathology.uchicago.edu/files/styles/columnwidth-wider/public/uploads/images/ggetz2009.JPG?itok=_mz1yiWo"
"Jianping Cui",3,0.977778,1344,5.2e-05,0,0,0,0.004943,2141177697,"http://molbio.mgh.harvard.edu/molbio-static/noimage1.png"
"Prinz, William",4,1.1,1344,4e-05,0,0.333333,2,0.028948,1986677162,"http://rapoport.hms.harvard.edu/wp-content/themes/wp-lims2-theme/images/rapoport/logo-trans.png"
"George   Smith,    PhD",2,1.4,1344,7.6e-05,0,0,0,0.00306,2309170730,"https://medicine.temple.edu/sites/medicine/files/styles/320x430/public/photo/smith_gm_profile.jpg?itok=MXtxfnAH"
"George  Foster",1,1,872,5.6e-05,952,0,0,0.00014,2167755306,"https://www.gsb.stanford.edu/sites/gsb/files/styles/270x270/public/foster_profile.jpg?itok=dQd-4uSt"
"Ron  Kasznik",1,1,872,5.6e-05,952,0,0,0.00014,29891939,"https://www.gsb.stanford.edu/sites/gsb/files/styles/270x270/public/person_photos/kasznik-profile.jpg?itok=tvM-VkaK"
"George  Morgan",2,0.095238,873,8.2e-05,764,0,0,0.000306,2172545132,""
"Antigone Kotsiopulos",1,0.047619,873,4.3e-05,764,0,0,0.000199,279143344,""
"Jeffrey Gliner",1,0.111111,1344,1.4e-05,0,0,0,0.000405,2274350151,""
"George A. Bermann",2,1,1344,5.1e-05,0,0,0,0.003024,1612256500,"https://beta.global.columbia.edu/files/globalcommons2/styles/faculty_profile_main_image/public/george_bermann.jpeg?itok=l-7IKg1d&c=8ce4ecb2f652505fba7518ee08ccbaec"
"Pistor, Katharina",5,1.791667,1344,7.8e-05,0,0.1,1,0.021602,2943570315,"http://ece.columbia.edu/files/ece/images/Pistor.jpg"
"Matteo  Malgaroli",0,0,874,8e-06,953,0,0,0,2107093042,"http://www.tc.columbia.edu/faculty/faculty-banner/WebBanner.png"
"George A. Kellas",0,0,875,8e-06,954,0,0,0,1925407524,""
"James F. Juola",1,0.25,1344,2e-05,0,0,0,0.000404,2106939469,""
"George A. McMechan",1,1,1344,5e-05,0,0,0,0.00095,2156448772,"https://www.utdallas.edu/nsm/images/departments/geosciences/sidebar/mcmechan-george.jpg"
"George Akerlof",6,1,1344,4.6e-05,0,0.2,3,0.030392,558711637,"https://www.econ.berkeley.edu/sites/default/files/banners/DSC_0157-123.jpg"
"Mahesh  Srinivasan",3,1.142857,1344,5.5e-05,0,0,0,0.033281,2440835341,"https://southasia.berkeley.edu/sites/default/files/imagecache/People_List_Img_125/shared/images/people/Mahesh Website Photo.jpg"
"Todd Thompson",1,0.714286,1344,3.4e-05,0,0,0,0.049779,2202565551,"http://saxelab.mit.edu/sites/default/files/styles/large/public/people/twt.jpg?itok=MMha2SyW"
"George Amvrosiadis",2,0.733333,1344,3.4e-05,0,1,1,0.006548,1846380883,"http://www.pdl.cmu.edu/images/People/george.jpg"
"Saurabh Arun Kadekodi",4,1.533333,1344,6.1e-05,0,0.5,3,0.034034,2481539085,"http://www.pdl.cmu.edu/images/People/saurabh.jpg"
"George Anwar",1,0.166667,1344,1.8e-05,0,0,0,0.001951,2473441766,"https://me.berkeley.edu/wp-content/uploads/2019/01/Anwar-George-800x600.jpg"
"George B. Benedek",0,0,876,8e-06,955,0,0,0,2137834256,"http://web.mit.edu/physics/images/faculty/benedek_george.jpg"
"William Paul",4,1.086667,1344,5.5e-05,0,0,0,0.026978,2433638732,"http://fms.artsci.wustl.edu/files/fms/styles/person_node/public/people/images/150922_jaa_william_paul_149.jpg?itok=JIizDR7H"
"George Baker",3,1.5,1344,7.1e-05,0,0,0,0.009513,2294680486,"http://environment.harvard.edu/sites/default/files/styles/150_x_150/public/images/GB.jpg?itok=kbUUU1Sp"
"Takeo Hoshi",2,1.090909,1344,4.4e-05,0,0,0,0.002612,2162991484,"https://fsi-live.s3.us-west-1.amazonaws.com/s3fs-public/styles/headshot_195x260/public/takeo_hoshi_0.jpg?itok=Xoy1YPyc"
"Harry L. Tuller",8,2.246112,1344,1e-04,0,0,0,0.064872,2079415085,"https://dmse.mit.edu/sites/default/files/styles/person_image/public/imce/people/tuller.jpg?itok=YSqfavje"
"Katepalli Sreenivasan",4,0.166075,1344,1.6e-05,0,0,0,0.020294,1776830359,"https://engineering.nyu.edu/sites/default/files/styles/square_large_default_1x/public/migrated/2012-01/pictures/picture-4515.jpg?h=258c30ed&itok=4p0fJaQ6"
"Zhengyun Zhang",0,0,877,8e-06,956,0,0,0,2136981716,"http://graphics.stanford.edu/%7Ezaltor/email.png"
"George Christakos",1,1,1344,5.2e-05,0,0,0,0.000279,2071877050,"http://geography.sdsu.edu/People/Faculty/images/christakos_2.jpg"
"Piotr Jankowski",2,1.333333,1344,6.8e-05,0,0,0,0.000807,2033905886,"http://geography.sdsu.edu/People/Faculty/images/jankowski_2.jpg"
"Yuan Gao",3,0.666667,1344,3.4e-05,0,0.666667,2,0.025631,2588643213,"https://math.duke.edu/sites/math.duke.edu/files/styles/medium/public/externals/1bd9f611df30405e10a94734eca95851.jpg?itok=VITSSXL-"
"George Cisneros",3,1.6,1344,7.1e-05,0,0.333333,1,0.001472,2050308859,"https://nyuscholars.nyu.edu/files-asset/30540180/GJC_Head_shot.jpg"
"Mark Wolff",5,3.15,1344,0.000144,0,0.1,1,0.002278,2120221385,"https://nyuscholars.nyu.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"George Constantinescu",4,0.333333,1344,2.8e-05,0,0,0,0.009319,1820884519,"https://sloancenter.uiowa.edu/sites/sloancenter.uiowa.edu/files/styles/profile-image/public/field/profileimage/constantinescu.jpg?itok=nk4BIJk-"
"Heidi Nepf",3,0.295019,1344,2.2e-05,0,0,0,0.007076,48500144,"http://lcau.mit.edu/sites/lcau.mit.edu/files/styles/profile_pic/public/user/pictures/picture-909-1398442341.jpg?itok=CvRxkA4p"
"Krishnan Mahesh",2,0.297297,1344,2.6e-05,0,0,0,0.006731,2132306616,"http://exascale.stanford.edu/sites/default/files/styles/large-profile-scaled/public/mahesh.jpg?itok=u2oO_ezs"
"Rajesh Ganesan",2,1.109091,1344,6.2e-05,0,0,0,0.006797,2579075003,"https://content.gmu.edu/sites/common/files/profile-headshot/ganesan.jpg"
"Gerd Infanger",0,0,878,8e-06,957,0,0,0,196623412,"https://fintech.stanford.edu/sites/g/files/sbiybj9706/f/styles/large-square/public/infanger.jpg?itok=xIyPoe1o"
"George Deodatis",1,0.333333,1344,3.6e-05,0,0,0,0.000228,102120506,""
"Raimondo  Betti",1,1,1553,5.6e-05,958,0,0,0.00014,2208939364,"https://industry.datascience.columbia.edu/sites/default/files/profiles/photos/Raimondo_Betti_300x400.jpg"
"Menelaos Karanikolas",2,1.05,1344,5.2e-05,0,0,0,0.01016,753949394,"https://profiles.wustl.edu/files-asset/24529228/karanikolas_menelaos_303689.jpg"
"Scott Kuindersma",4,0.931818,1344,6.2e-05,0,0,0,0.016213,2044133976,"https://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Kuindersma_200x300.jpg?itok=swW0HhOs"
"Karla Hoffman",0,0,879,8e-06,959,0,0,0,2097655705,"https://content.gmu.edu/sites/common/files/profile-headshot/hoffman.jpg"
"George E. Apostolakis",1,0.052632,1344,1.4e-05,0,0,0,0.001069,2233813303,"http://web.mit.edu/nse/img/people/faculty/apostolakis.jpg"
"George Field",3,1.2,1344,6e-05,0,0,0,0.003362,2421836932,"https://itc.cfa.harvard.edu/profiles/openscholar/themes/hwpi_basetheme/images/harvard-logo.png"
"George G. Judge",3,0.254808,1344,2e-05,0,0,0,0.002734,1420679076,"https://are.berkeley.edu/sites/are.berkeley.edu/files/styles/user_big_picture/public/pictures/picture-11876-1536255629.jpg?itok=oaY5ODk2"
"Ron Mittelhammer",0,0,880,8e-06,960,0,0,0,1858413244,"http://people.ses.wsu.edu/mittelhammer/wp-content/uploads/sites/298/2014/10/mittelha.jpg"
"JoAnne Yates",1,0.032258,1344,2.1e-05,0,0,0,0.001281,2129085733,"https://mitsloan.mit.edu/sites/default/files/styles/3_up_second_slot/public/2019-05/engineering-rules-cover-bolt_6.jpg?h=b4f85935&itok=-ydnZp9p"
"George Herring",1,0.5,1344,3e-05,0,0,0,0.00038,2755763554,"https://profiles.stanford.edu/george-herring"
"Lars Neustock",2,0.666667,1558,8.2e-05,961,0,0,0.000306,2257216585,""
"Max Yuen",2,1.5,1344,7.6e-05,0,0,0,0.002058,2331033545,"https://hesselink-lab.stanford.edu/sites/all/themes/stanford_framework/images/header-stanford-logo@2x.png"
"George Hilley",6,0.52394,1344,4.8e-05,0,0,0,0.009557,283957855,"https://earth.stanford.edu/sites/default/files/styles/earth_profile_style_350px_square/public/stanford_person/george-hilley_7.jpg?itok=kP92lZ1y"
"George Homsy",1,1,1344,4.2e-05,0,0,0,0.002361,2179859358,"https://cheme.stanford.edu/sites/all/themes/stanford_framework/images/header-stanford-logo@2x.png"
"George J. Borjas",1,0.5,1344,2.5e-05,0,0,0,0.00098,217345985,"http://www.hks.harvard.edu/sites/default/files/styles/employee_grayscale/public/default_images/hks-shield-bg_1.png?itok=Cjl30TZm"
"George K. Celler",3,1,1344,4.7e-05,0,0,0,0.013091,2498868872,"http://www.physics.rutgers.edu/dev/newbanner.png"
"George Korniotis",3,2.092308,1344,7.3e-05,0,0.666667,2,0.002706,125105262,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Andras    Molnar",1,0.016949,1344,9e-06,0,0,0,0.007535,2533948595,"https://www.cmu.edu/dietrich/sds/images/people_bio/Molnar_Andras_188x220.jpg"
"Jeff Strnad",1,0.016949,1344,9e-06,0,0,0,0.007535,2165530277,"https://publicpolicy.stanford.edu/sites/g/files/sbiybj9416/f/styles/large-square/public/strnad_jeff.jpg?itok=efoEjZGK"
"Jennifer Lerner",5,1.916667,1344,8.7e-05,0,0.3,3,0.032917,2169309713,"http://www.hks.harvard.edu/sites/default/files/styles/employee_grayscale/public/bio_images/9888.jpg?itok=fdnFKlrc"
"Thomas Kirchner",5,0.666949,1344,4.4e-05,0,0,0,0.027402,2559381667,"https://publichealth.nyu.edu/sites/default/files/2018-05/Kirchner-Tom-Center.jpg"
"Kristine Wylie",4,0.207143,1344,2e-05,0,0.333333,2,0.02481,2130777725,"https://profiles.wustl.edu/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"George Malanson",3,1.222222,1344,7.8e-05,0,0,0,0.004209,277981531,"https://clas.uiowa.edu/geography/sites/clas.uiowa.edu.geography/files/styles/medium/public/field/images/malansonsmall2.jpeg?itok=9vnLFM0Y"
"George Mandelaris",1,1,1344,4.9e-05,0,0,0,0.001285,1868933323,"https://dentistry.uic.edu/sites/default/files/styles/profile_260x262/public/G.%20Mandelaris%2010918.jpg?itok=KulEGtFu"
"George R. Parkerson",3,1.277778,1344,6.5e-05,0,0,0,0.010493,2535019153,"https://fmch.duke.edu/sites/fmch.duke.edu/files/styles/profile/public/i5017152?itok=sa23uHq4"
"William Edward Hammond",4,1.10101,1344,5.8e-05,0,0,0,0.033438,2022027221,"https://fmch.duke.edu/sites/fmch.duke.edu/files/styles/profile/public/i1328252?itok=C6s9RsSf"
"Ronald Borchardt",3,1.5,1344,7.2e-05,0,0.333333,1,0.002166,1595969068,"http://pharmacy.ku.edu/sites/pharmacy.ku.edu/files/borchardt_ron_web.jpg"
"George Siopsis",1,1,881,5.6e-05,962,0,0,0.00014,1998332093,"http://www.phys.utk.edu/people/faculty/images/siopsis-george.jpg"
"Jaan Mannik",1,1,881,5.6e-05,962,0,0,0.00014,1239745818,"http://www.phys.utk.edu/people/faculty/images/mannik-jaan.jpg"
"George Somero",4,1.667832,1344,7.1e-05,0,0.166667,1,0.006249,2224866905,"https://woods.stanford.edu/sites/g/files/sbiybj5821/f/styles/large-scaled/public/cfc0c4c63c3eeda310bda7fd7a425cc9.jpg?itok=dKYpKt40"
"George T. Blike, MD",1,1,1344,4.3e-05,0,0,0,0.002764,2294555592,"https://geiselmed.dartmouth.edu/templates/wordpress/wp-includes/images/rss.png"
"Tim Bollerslev",3,0.615385,1344,3.8e-05,0,0.666667,2,0.005248,82914580,"https://econ.duke.edu/sites/econ.duke.edu/files/styles/people_-_photo_full_size/public/external-images/9d38fa42d4b913dc156868270a9224e8.png?itok=9z5R6XEk"
"George Toye",2,0.426471,1344,3.8e-05,0,0,0,0.023013,2398955900,"https://del.stanford.edu/sites/all/themes/stanford_framework/images/header-stanford-logo@2x.png"
"George Tselioudis",1,0.166667,1344,1.9e-05,0,0,0,0.00151,2940490677,"http://www.apam.columbia.edu/files/seasdepts/cr2090@columbia.edu/person/person_images/George_2014.jpg"
"Yutian Wu",5,0.935897,1344,6.9e-05,0,0,0,0.010257,2158529958,""
"Jennifer Silva",3,0.5,1344,3e-05,0,0.333333,1,0.032097,2152962122,"https://profiles.wustl.edu/files-asset/24529752/silva_jennifer_312690.jpg"
"George Vincent Gushue",3,1.5,1344,9.8e-05,0,0,0,0.000652,1820476658,"http://www.tc.columbia.edu/faculty/faculty-banner/WebBanner.png"
"Sarah Jean Brazaitis",1,0.5,1344,3.6e-05,0,0,0,0.000284,2047338078,"http://www.tc.columbia.edu/faculty/faculty-banner/WebBanner.png"
"George Vradis",1,1,1794,5.6e-05,963,0,0,0.00014,2008904333,"https://engineering.nyu.edu/sites/default/files/styles/square_large_default_1x/public/migrated/2009-06/pictures/picture-149.jpg?h=b603689c&itok=nw6A5gEw"
"Linda J Chen",3,0.585714,1344,3.3e-05,0,0,0,0.008536,2130727240,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Millis, J.",5,0.570048,1344,3.1e-05,0,0,0,0.015332,2226623432,""
"George W. Breslauer",2,1,1344,3.9e-05,0,1,1,0.001047,1978281920,"http://polisci.berkeley.edu/sites/default/files/people.jpg"
"David Holloway",3,1.333333,1344,5.1e-05,0,0.333333,1,0.00196,2315530846,"https://fsi-live.s3.us-west-1.amazonaws.com/s3fs-public/styles/headshot_195x260/public/0820stanford-davidholloway-238-edit.jpg?itok=YARLtOXX"
"Timothy Colton",4,2.5,1344,8.5e-05,0,0.166667,1,0.002446,1984203150,"https://daviscenter.fas.harvard.edu/sites/default/files/colton_timothy.jpg"
"Victor   Kim,    MD",5,1.576923,1344,6.4e-05,0,0.1,1,0.022101,2266806525,"https://medicine.temple.edu/sites/medicine/files/styles/320x430/public/photo/khan_a_profile_0.jpg?itok=3CzDT5wL"
"Kelli Ryckman",5,0.385212,1344,2.8e-05,0,0.1,1,0.015263,705241171,""
"Sheila Barron",2,1.111111,1344,5.5e-05,0,0,0,0.016161,2336335757,"https://tile.uiowa.edu/sites/tile.uiowa.edu/files/styles/person_large/public/people/photos/barron.jpg?itok=Zuqvj5BL&c=9dee070f43665325f3f31e41daa5f0ce"
"Marc A. Levy",3,1.02381,1344,4.8e-05,0,0,0,0.077697,2169358870,"https://beta.global.columbia.edu/files/globalcommons2/styles/faculty_profile_main_image/public/Levy%2C%20Marc.jpeg?itok=wj3tGMVk&c=82abe946157ffd2229c3c24cf4c42c44"
"George Wilson",1,0.25,1344,2.5e-05,0,0,0,0.000217,2289595722,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"Jonathan West",2,0.916667,1344,7.3e-05,0,0,0,0.00041,2256268453,"https://miami.pure.elsevier.com/assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png"
"George Wolford",2,0.666667,1344,3.9e-05,0,0,0,0.015835,2397959062,""
"Howard C. Hughes",4,1.705392,1344,9.5e-05,0,0,0,0.00802,2129451110,""
"John Weiler, MD",3,1,1344,6.6e-05,0,0.333333,1,0.001951,2164991110,"https://wsi.healthcare.uiowa.edu/ImageHandler/ImageHandler.ashx?Image=weilerj&IHUsername=e9ea4e37695ec4472af8acb586a9dc73&IHPassword=48503dfd58720bd5ff35c102065a52d7"
"George Wyner",1,1,1344,5e-05,0,0,0,0.010448,321644990,""
"George, Christine",5,1.043478,1344,5.6e-05,0,0.3,3,0.023611,2153123455,"http://cla.berkeley.edu/images/audio.gif"
"George, Shilpa",4,1.375,1344,7.9e-05,0,0.5,3,0.012323,2904917000,""
"Eiszler, Thomas",1,0.2,1344,1.8e-05,0,0,0,0.001532,2765917623,""
"Harkes, Jan",4,1.747222,1344,9.3e-05,0,0.5,3,0.012323,1995944750,""
"Roberta Klatzky",14,1.332453,1344,7.7e-05,0,0.043956,4,0.085054,408591821,"https://hcii.cmu.edu/sites/default/files/migrated_files/Roberta_Klatzky1.jpg"
"Kira Grogg",5,0.289784,1344,3.3e-05,0,0.3,3,0.085903,2604742246,"http://gordon.mgh.harvard.edu/gc/wp-content/uploads/kira_grogg.png"
"Ning Guo",3,0.5,1344,3.3e-05,0,0.333333,1,0.058619,2303606117,"http://gordon.mgh.harvard.edu/gc/wp-content/uploads/staff_ning_small.jpg"
"Ruth Lim",3,1.036585,1344,5.9e-05,0,0.333333,1,0.048562,2166979302,"http://gordon.mgh.harvard.edu/gc/wp-content/uploads/staff_ruth.jpg"
"Youngho Seo",6,0.700169,1344,4.8e-05,0,0.2,3,0.088007,2123026299,""
"Yue Lu",9,2.198676,1344,8.9e-05,0,0.055556,2,0.148839,2502858328,"https://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/yuelu200x300.png?itok=BeSV6RkZ"
"Munir Alam, PhD",3,0.625,1344,3.3e-05,0,0,0,0.022894,2160457257,"https://scholars.duke.edu/individual/i3779662"
"Thomas B. Kepler, PhD",9,1.392063,1344,6.6e-05,0,0.027778,1,0.073776,1969638431,"https://immunology.duke.edu/sites/immunology.duke.edu/files/styles/profile/public/scholars_images/i7484062.gif?itok=MAKH80Yp"
"Xiaoying Shen, PhD",3,0.5,1344,2.8e-05,0,0,0,0.018771,2127036738,"https://scholars.duke.edu/individual/i4885472"
"Georgia Marie Beasley",7,1.5,1344,7.8e-05,0,0.095238,2,0.028535,2007764888,"https://fitzpatrick.duke.edu/sites/fitzpatrick.duke.edu/files/scholars_images/thumb_image_4725052.jpg"
"Jin Soo Yoo, MD",1,0.142857,1344,1.5e-05,0,0,0,0.003481,2642158949,"https://surgery.duke.edu/sites/surgery.duke.edu/files/styles/profile/public/scholars_images/i4968062.jpg?itok=vB6N6v8G"
